profile,kp,ki,bias,integral_limit,max_temperature_C,mean_abs_temp_error_C,rms_temp_error_C,time_above_safe_s,total_cooling_effort,mean_cooling_action,action_variation,total_reward,failed
Step,0.08,0.0005,0.15,150.0,41.049042160095134,5.311612688857418,5.726762590514604,0.0,658.5624114344973,0.3658680063524985,0.7543021440505981,-602.8795751086866,False
Pulsed,0.08,0.0005,0.15,150.0,38.89414154937544,3.3313521221996334,3.8932215552099203,0.0,501.810188628966,0.27878343812720335,1.2031635642051697,-279.53340572764534,False
Random,0.08,0.0005,0.15,150.0,38.4433136373254,3.456855904780659,4.079950944397777,0.0,484.7685805183137,0.2693158780657298,0.5463592708110809,-306.0650157627457,False
Constant,0.08,0.0005,0.2,40.0,38.68740850438107,3.4478261598897864,4.049585849474827,0.0,536.4809678625315,0.29804498214585085,0.5509435534477234,-302.37148875417597,False
Step,0.08,0.0005,0.2,40.0,41.029259629820764,5.249717384063309,5.6918543260531145,0.0,663.9226872811269,0.3688459373784038,0.7440941333770752,-595.4982776330027,False
Pulsed,0.08,0.0005,0.2,40.0,38.83402997928141,3.234190539749398,3.8382488481917303,0.0,508.93111690942897,0.2827395093941272,1.1702608466148376,-271.6932892950381,False
Random,0.08,0.0005,0.2,40.0,38.37076046998047,3.352851619176653,4.028434319034798,0.0,491.82127175020287,0.2732340398612238,0.5304072201251984,-298.34875249578465,False
Constant,0.08,0.0005,0.2,75.0,38.57994681070977,3.4054909101406414,4.0108532758503,0.0,544.197586590657,0.302331992550365,0.5622665882110596,-297.03048267527817,False
Step,0.08,0.0005,0.2,75.0,40.91808361144569,5.205082379357314,5.644949124050789,0.0,671.7612189271022,0.37320067718172345,0.7546375393867493,-586.2817988352431,False
Pulsed,0.08,0.0005,0.2,75.0,38.7299216861718,3.192885512425432,3.802644251422429,0.0,516.7069239591947,0.2870594021995526,1.1758840084075928,-267.0596879574304,False
Random,0.08,0.0005,0.2,75.0,38.27343106765768,3.3165412188601584,3.997391148545457,0.0,499.2896091924049,0.2773831162180027,0.5423571467399597,-294.12661161579774,False
Constant,0.08,0.0005,0.2,100.0,38.5072808455623,3.3787874112177887,3.9860812430956556,0.0,549.5890782816568,0.30532726571203156,0.5709112584590912,-293.6686613986647,False
Step,0.08,0.0005,0.2,100.0,40.841743562386654,5.175695204973108,5.61368599017985,0.0,677.2021502519492,0.37622341680663846,0.7625644207000732,-580.2040156131759,False
Pulsed,0.08,0.0005,0.2,100.0,38.66042378891734,3.167907753848752,3.780743217904947,0.0,522.0211192825227,0.2900117329347348,1.1955162584781647,-264.2636562843586,False
Random,0.08,0.0005,0.2,100.0,38.20801482281428,3.2940836847740274,3.9779040794931806,0.0,504.48080930172,0.28026711627873335,0.551501989364624,-291.52100632473906,False
Constant,0.08,0.0005,0.2,150.0,38.37117282418854,3.3319568072168972,3.942570360169965,0.0,560.1671132369665,0.3112039517983147,0.5894579291343689,-287.877804419934,False
Step,0.08,0.0005,0.2,150.0,40.69529401375489,5.121748646346433,5.555932396913039,0.0,687.791699905647,0.38210649994758167,0.7792733907699585,-569.1171584773524,False
Pulsed,0.08,0.0005,0.2,150.0,38.52918105072582,3.1242871336162015,3.7428823613157203,0.0,532.3898388330126,0.295772132685007,1.2249615490436554,-259.5348423224025,False
Random,0.08,0.0005,0.2,150.0,38.08567357610452,3.255470071083649,3.9444349073758844,0.0,514.6000978377415,0.2858889432431897,0.5714114010334015,-287.14112686138407,False
Constant,0.08,0.0005,0.25,40.0,38.30979342766884,3.2279999965622106,3.891440543555,0.0,569.8233995735354,0.3165685553186308,0.5735286474227905,-280.4813002802384,False
Step,0.08,0.0005,0.25,40.0,40.66744509648306,5.054000514317914,5.517791368251603,0.0,694.6850888899062,0.38593616049439233,0.7679388523101807,-561.3095137199582,False
Pulsed,0.08,0.0005,0.25,40.0,38.4547853283419,3.0204757369137436,3.6877084301909346,0.0,542.2846030332439,0.3012692239073577,1.1886478960514069,-251.9768981511652,False
Random,0.08,0.0005,0.25,40.0,37.99660972969449,3.1449277307720735,3.8926851062438086,0.0,524.3288856469444,0.29129382535941356,0.5528165102005005,-279.65145849128237,False
Constant,0.08,0.0005,0.25,75.0,38.21024338212789,3.189944148377402,3.8587116568434388,0.0,577.0907001289015,0.3206059445160564,0.5858141183853149,-276.2076061697676,False
Step,0.08,0.0005,0.25,75.0,40.5612924896814,5.011891707234266,5.474719236866443,0.0,702.3430671923561,0.3901905928846423,0.7790476679801941,-553.1598464767523,False
Pulsed,0.08,0.0005,0.25,75.0,38.36004154723722,2.984529260602002,3.658705937786558,0.0,549.1567156541951,0.3050870642523306,1.2074670195579529,-248.42304039916323,False
Random,0.08,0.0005,0.25,75.0,37.908197960115324,3.1129182009762397,3.867399524248666,0.0,531.2797517364379,0.2951554176313544,0.5659262835979462,-276.3938943848176,False
Constant,0.08,0.0005,0.25,100.0,38.143377978887656,3.1662941639336637,3.838081684741662,0.0,582.1586988849449,0.32342149938052495,0.5951695442199707,-273.56246826060556,False
Step,0.08,0.0005,0.25,100.0,40.488343901178006,4.98433120535461,5.446156570843532,0.0,707.6505992088933,0.3931392217827185,0.787371039390564,-547.8149612470029,False
Pulsed,0.08,0.0005,0.25,100.0,38.29622865632165,2.962502341694905,3.6408483597128942,0.0,554.0324106870539,0.30779578371502997,1.228777527809143,-246.28049709605764,False
Random,0.08,0.0005,0.25,100.0,37.8492108471778,3.0935058140114604,3.851822054867676,0.0,536.094902442419,0.2978305013568994,0.5760555267333984,-274.4290159865379,False
Constant,0.08,0.0005,0.25,150.0,38.02041006054873,3.1254620603919068,3.80248312566406,0.0,592.0959759629332,0.32894220886829617,0.6153125166893005,-269.10245752388437,False
Step,0.08,0.0005,0.25,150.0,40.34882710697705,4.934056385535842,5.39369962790574,0.0,717.9676439354662,0.3988709132974812,0.8048837184906006,-538.1271647197468,False
Pulsed,0.08,0.0005,0.25,150.0,38.17534322351139,2.924235707335598,3.6103513132505394,0.0,563.875428897969,0.3132641271655383,1.230081558227539,-242.71294103710355,False
Random,0.08,0.0005,0.25,150.0,37.74015985503316,3.060768993444144,3.8256822349955177,0.0,545.471617876552,0.3030397877091956,0.5979374647140503,-271.22371589220825,False
Constant,0.08,0.001,0.05,40.0,39.71665151557824,4.060485266213632,4.544663585634536,0.0,455.90456625549996,0.2532803145863889,0.4967227280139923,-377.3858075770006,False
Step,0.08,0.001,0.05,40.0,42.00814762641191,5.7797099540070205,6.190381731183356,0.0,587.9187557663536,0.32662153098130753,0.6856138110160828,-699.9881749939194,False
Pulsed,0.08,0.001,0.05,40.0,39.8684294746879,3.8382877601074465,4.323003934767293,0.0,428.44194021084695,0.23802330011713718,1.0942294299602509,-341.4359026451558,False
Random,0.08,0.001,0.05,40.0,39.39232136385036,3.938278161461734,4.468486488694173,0.0,413.15262881550007,0.22952923823083338,0.4767858386039734,-364.21177874341566,False
Constant,0.08,0.001,0.05,75.0,39.46459599324101,3.9449317032368456,4.4322333747024105,0.0,473.2185911248671,0.2628992172915928,0.5149697065353394,-359.68449291532073,False
Step,0.08,0.001,0.05,75.0,41.76155534891057,5.671975602747961,6.074540961289691,0.0,604.5728697357699,0.3358738165198722,0.703930139541626,-675.0253609219155,False
Pulsed,0.08,0.001,0.05,75.0,39.62085946164785,3.723646470941682,4.213934128501652,0.0,445.82958545233123,0.2476831030290729,1.1339212357997894,-325.1142838136446,False
Random,0.08,0.001,0.05,75.0,39.15296613034225,3.8329183040153882,4.371017513080319,0.0,430.0923575280467,0.2389401986266926,0.4956480860710144,-349.1388433131272,False
Constant,0.08,0.001,0.05,100.0,39.29299670189254,3.868364760748465,4.3591190759755865,0.0,485.47624423935486,0.26970902457741935,0.5290597081184387,-348.46760419950004,False
Step,0.08,0.001,0.05,100.0,41.591462215914596,5.599479596977196,5.997046308342299,0.0,616.2897566622123,0.34238319814567353,0.7177910208702087,-658.643105973774,False
Pulsed,0.08,0.001,0.05,100.0,39.451381437321885,3.647737024568733,4.143313089528415,0.0,458.1603163010441,0.2545335090561356,1.1576008200645447,-314.8216087619666,False
Random,0.08,0.001,0.05,100.0,38.99158832762411,3.7635324687517913,4.3083959980336815,0.0,442.0488974711334,0.24558272081729632,0.5101843178272247,-339.6861154804433,False
Constant,0.08,0.001,0.05,150.0,38.969234163757555,3.7274560406579487,4.2290151575754145,0.0,509.77779635437037,0.2832098868635391,0.5597842931747437,-329.10825248820186,False
Step,0.08,0.001,0.05,150.0,41.26713468196163,5.4635063440854985,5.853730730641234,0.0,639.3941102367826,0.35521895013154586,0.7474550604820251,-629.0294225623308,False
Pulsed,0.08,0.001,0.05,150.0,39.13230381221049,3.512027165703376,4.020920748485925,0.0,482.2995299802278,0.26794418332234876,1.212640404701233,-297.5475781956723,False
Random,0.08,0.001,0.05,150.0,38.68676386906507,3.6366187266753234,4.198618558196858,0.0,465.64652706030756,0.2586925150335042,0.5422877371311188,-323.58144177776256,False
Constant,0.08,0.001,0.1,40.0,39.32120780681121,3.8342158597236247,4.349214167046403,0.0,484.6685973095009,0.26926033183861164,0.5179607570171356,-346.6794986929406,False
Step,0.08,0.001,0.1,40.0,41.630832116695764,5.582700154363253,5.99728240687558,0.0,615.5252232044004,0.341958457335778,0.7082773447036743,-658.4223814994236,False
Pulsed,0.08,0.001,0.1,40.0,39.47313481573128,3.6126971573191247,4.1309046203764845,0.0,457.3332641942543,0.2540740356634746,1.1354818940162659,-312.743076445547,False
Random,0.08,0.001,0.1,40.0,39.00249606060496,3.7234341547886167,4.294003979295758,0.0,441.25905587285524,0.24514391992936402,0.49806368350982666,-337.2287112323035,False
Constant,0.08,0.001,0.1,75.0,39.08090172126061,3.727943449397528,4.2487037360775695,0.0,501.8275848997291,0.27879310272207175,0.5375396013259888,-331.6341164122887,False
Step,0.08,0.001,0.1,75.0,41.39269504951468,5.480875294726221,5.889159315476509,0.0,632.1048836612608,0.35116937981181157,0.7275497317314148,-635.9441172631157,False
Pulsed,0.08,0.001,0.1,75.0,39.239179798155455,3.511619356939886,4.037081610057133,0.0,474.12122277828166,0.2634006793212676,1.1732023060321808,-299.4456477464832,False
Random,0.08,0.001,0.1,75.0,38.77680511756403,3.627895301247357,4.208674399829818,0.0,458.0232776165067,0.2544573764536148,0.518306702375412,-324.6487921394281,False
Constant,0.08,0.001,0.1,100.0,38.917046691323286,3.6576127798521374,4.183742958748622,0.0,514.0252647033776,0.28556959150187644,0.5525304675102234,-322.15820347666846,False
Step,0.08,0.001,0.1,100.0,41.22904686644278,5.412419553033017,5.817008080254112,0.0,643.7865389608196,0.35765918831156646,0.7421093583106995,-621.2282833402664,False
Pulsed,0.08,0.001,0.1,100.0,39.078019480751,3.4441216185860775,3.976102432288056,0.0,486.2183023101534,0.2701212790611963,1.1944452822208405,-291.0199617316719,False
Random,0.08,0.001,0.1,100.0,38.622975479799436,3.5649302299049195,4.154181126102186,0.0,469.91127972173854,0.2610618220676325,0.5338924527168274,-316.8069512356227,False
Constant,0.08,0.001,0.1,150.0,38.60973337220046,3.527632419660151,4.0691419807909694,0.0,538.3010661287553,0.2990561478493085,0.5851400792598724,-305.94657464608485,False
Step,0.08,0.001,0.1,150.0,40.91666826620252,5.28376024072756,5.683958933912798,0.0,666.8684202199802,0.3704824556777668,0.7731279730796814,-594.7017090497678,False
Pulsed,0.08,0.001,0.1,150.0,38.77212832746199,3.318375469784581,3.869283209646061,0.0,510.37849001353607,0.2835436055630756,1.252415508031845,-276.7030160903001,False
Random,0.08,0.001,0.1,150.0,38.33291250378071,3.4491433178664455,4.0596474660594435,0.0,493.45220484942547,0.2741401138052364,0.56834277510643,-303.59340876939797,False
Constant,0.08,0.001,0.15,40.0,38.93357770259626,3.608375587149098,4.16610750631968,0.0,514.7292291935009,0.2859606828852783,0.5398474335670471,-319.2429820871074,False
Step,0.08,0.001,0.15,40.0,41.26005414767364,5.385852709598594,5.811083705781071,0.0,644.0903153587133,0.35782795297706294,0.7314975261688232,-619.6918900349355,False
Pulsed,0.08,0.001,0.15,40.0,39.084159399910135,3.3905218162466464,3.9522754268553313,0.0,487.4450698083383,0.27080281656018795,1.1711197197437286,-287.3413836784784,False
Random,0.08,0.001,0.15,40.0,38.62049664126659,3.5085925604112838,4.132167965069467,0.0,470.6160868415702,0.2614533815786501,0.5198541581630707,-313.26233940582443,False
Constant,0.08,0.001,0.15,75.0,38.7049351749447,3.5107981418461276,4.0776039986901145,0.0,531.5822760894662,0.2953234867163701,0.5607827603816986,-306.6621305466244,False
Step,0.08,0.001,0.15,75.0,41.03082851608048,5.28964063600654,5.710688630623772,0.0,660.5316044236679,0.36696200245759325,0.7517492771148682,-599.569090956974,False
Pulsed,0.08,0.001,0.15,75.0,38.861185027103566,3.29591570186625,3.870496285905078,0.0,504.0515738877002,0.28002865215983347,1.202234923839569,-276.3576186449533,False
Random,0.08,0.001,0.15,75.0,38.40698744348936,3.4221110959116796,4.058863438917129,0.0,487.04377843404654,0.27057987690780366,0.5416589677333832,-302.97563597043325,False
Constant,0.08,0.001,0.15,100.0,38.54946140836638,3.446677987448063,4.020909395765455,0.0,543.6076566307747,0.3020042536837637,0.5767553448677063,-298.81220188881366,False
Step,0.08,0.001,0.15,100.0,40.87354444519259,5.225221839010987,5.643944985743467,0.0,672.1268563871272,0.37340380910395954,0.7670257687568665,-586.4455814087576,False
Pulsed,0.08,0.001,0.15,100.0,38.70927208197065,3.235565546433603,3.8192251550164458,0.0,515.7730638443027,0.2865405910246126,1.2200254201889038,-269.66439424623775,False
Random,0.08,0.001,0.15,100.0,38.26134855109235,3.36563464282074,4.012556194091704,0.0,498.7349514106754,0.2770749730059308,0.5584995448589325,-296.6393578660408,False
Constant,0.08,0.001,0.15,150.0,38.25944526033179,3.3286177670868735,3.9219788610810364,0.0,567.666545712098,0.31537030317338777,0.6113548278808594,-285.541966780935,False
Step,0.08,0.001,0.15,150.0,40.573065277213075,5.104431275727887,5.52135712227259,0.0,695.0816124998382,0.386156451388799,0.7993754148483276,-562.8860109780435,False
Pulsed,0.08,0.001,0.15,150.0,38.420125445139895,3.126398272001794,3.731079718064834,0.0,539.2081567353453,0.2995600870751918,1.2919399738311768,-258.53543045313063,False
Random,0.08,0.001,0.15,150.0,37.98714332338367,3.262089356830502,3.9332262968977525,0.0,522.0227700607793,0.29001265003376625,0.5955214500427246,-286.116675428819,False
Constant,0.08,0.001,0.2,40.0,38.55407026330021,3.3860769580917705,3.9977778154857058,0.0,546.1825406534481,0.3034347448074712,0.5624407529830933,-295.18692229139685,False
Step,0.08,0.001,0.2,40.0,40.89604413501475,5.190355473947427,5.632703571702069,0.0,673.6548778591678,0.37425270992175985,0.7552873492240906,-583.8473547288032,False
Pulsed,0.08,0.001,0.2,40.0,38.703358180340054,3.17350342818893,3.7900943336743556,0.0,518.667476143688,0.28814859785760444,1.2011928856372833,-265.38534055298527,False
Random,0.08,0.001,0.2,40.0,38.245743837522134,3.297522827395663,3.9856066870978903,0.0,501.28377140522934,0.2784909841140163,0.5423791110515594,-292.4733663229291,False
Constant,0.08,0.001,0.2,75.0,38.33796183818797,3.2966077506233424,3.9211705402225894,0.0,562.5501707120566,0.31252787261780923,0.5848491191864014,-284.8576691756862,False
Step,0.08,0.001,0.2,75.0,40.676014256544775,5.09941011155175,5.539988837913971,0.0,689.8862032338511,0.3832701129076951,0.7765559554100037,-565.9413020055345,False
Pulsed,0.08,0.001,0.2,75.0,38.49200949262351,3.0864035743796068,3.720162587447332,0.0,534.9834948662901,0.2972130527034945,1.2233550250530243,-256.4946642943095,False
Random,0.08,0.001,0.2,75.0,38.04535572612938,3.2192896615881965,3.923896114330472,0.0,517.1928198066307,0.28732934433701707,0.566012054681778,-284.2459121310453,False
Constant,0.08,0.001,0.2,100.0,38.19195673991075,3.238207349678054,3.872634119185466,0.0,574.2835033695446,0.3190463907608581,0.6019001007080078,-278.49146102234187,False
Step,0.08,0.001,0.2,100.0,40.524749028085836,5.038778310203157,5.478616749477785,0.0,701.3460236843239,0.38963667982462435,0.7925092577934265,-554.3162782038638,False
Pulsed,0.08,0.001,0.2,100.0,38.349136836752336,3.0316216535698186,3.67753335002935,0.0,546.4294323436916,0.30357190685760643,1.2552947402000427,-251.2439311433768,False
Random,0.08,0.001,0.2,100.0,37.9087781141657,3.1686149662451517,3.885462868900217,0.0,528.5627456114744,0.2936459697841524,0.5841176509857178,-279.2622305596878,False
Constant,0.08,0.001,0.2,150.0,37.91994208338861,3.1314010208018854,3.7891357722020715,0.0,597.899037244817,0.3321661318026761,0.6386384963989258,-267.90888065214676,False
Step,0.08,0.001,0.2,150.0,40.23697910468144,4.925584945464555,5.366457424927212,0.0,724.0745495264418,0.402263638625801,0.8262651562690735,-533.55840574246,False
Pulsed,0.08,0.001,0.2,150.0,38.0767612393466,2.9329604904510274,3.6059811240121395,0.0,569.2605848370586,0.31625588046503256,1.3314501643180847,-242.7697150663399,False
Random,0.08,0.001,0.2,150.0,37.651427865382225,3.0765287663935084,3.820836200224185,0.0,551.34345731535,0.30630192073074997,0.624359667301178,-271.17866379953176,False
Constant,0.08,0.001,0.25,40.0,38.18371135074394,3.1704162664142785,3.8465690330802427,0.0,579.1208147001453,0.3217337859445252,0.5858723521232605,-274.57195563153226,False
Step,0.08,0.001,0.25,40.0,40.53946285936825,4.997372587266646,5.463070395171621,0.0,704.261739507725,0.3912565219487361,0.7796986699104309,-550.9242697734421,False
Pulsed,0.08,0.001,0.25,40.0,38.33107736398371,2.9629751379607163,3.6461420490912855,0.0,551.3130756626488,0.3062850420348049,1.222252368927002,-246.81937017540255,False
Random,0.08,0.001,0.25,40.0,37.87971765762534,3.093824263609304,3.8566174370478623,0.0,533.3504257605528,0.296305792089196,0.565788745880127,-274.94281299380725,False
Constant,0.08,0.001,0.25,75.0,37.9817157563292,3.088588984249543,3.781550580004049,0.0,594.7887110686861,0.33043817281593674,0.6099377274513245,-266.2685274802833,False
Step,0.08,0.001,0.25,75.0,40.32804426113013,4.911358001665615,5.377930646412441,0.0,720.202481959248,0.40011248997736,0.8019416332244873,-535.0890223453225,False
