kp,ki,bias,integral_limit,mean_total_reward,worst_max_temperature_C,mean_abs_temp_error_C,mean_rms_temp_error_C,total_time_above_safe_s,mean_total_cooling_effort,mean_action_variation,any_failure
0.08,0.001,0.1,40.0,-413.76841696755366,41.630832116695764,4.188261831548655,4.692851293398556,0.0,499.6965351452527,0.7149459198117256,False
0.08,0.001,0.05,100.0,-415.404608603921,41.591462215914596,4.219778462761546,4.701968617969996,0.0,500.49380366843616,0.7286589667201042,False
0.08,0.0005,0.1,75.0,-416.07813179784637,41.653356787427484,4.20608360234851,4.706719483154818,0.0,497.8581286811168,0.7114599868655205,False
0.06,0.0005,0.15,150.0,-416.7612150748259,41.92278460891059,4.189821452212047,4.698988003324389,0.0,499.34632561473154,0.6534890532493591,False
0.08,0.002,0.05,40.0,-422.458086282571,41.71642818727278,4.257447864715814,4.744625730928685,0.0,492.11578328155156,0.7156252190470695,False
0.08,0.0005,0.1,40.0,-424.2889344187499,41.77352105753364,4.2552315086313195,4.755908405828387,0.0,489.72995417586753,0.6999658569693565,False
0.06,0.004,0.05,40.0,-425.46340179601225,42.04663873783354,4.25206423752642,4.7500997980303055,0.0,489.74060404441116,0.6511717364192009,False
0.08,0.001,0.05,75.0,-427.24074524100206,41.76155534891057,4.293368020235469,4.772931494393518,0.0,488.42835096025374,0.7121172919869423,False
0.06,0.0005,0.15,100.0,-427.4809315313362,42.112814554220535,4.248069472997093,4.76268759963714,0.0,487.67901842581705,0.6308276206254959,False
0.06,0.001,0.15,40.0,-430.69457844619865,42.18474231068874,4.259997286517976,4.781524669933212,0.0,483.8532712247179,0.6244192868471146,False
0.08,0.0005,0.05,150.0,-430.7268634469651,41.777429598231734,4.322322515137369,4.793451965355221,0.0,486.66124376260063,0.7139098048210144,False
0.06,0.0005,0.15,75.0,-433.5007350356599,42.21205976857406,4.280651513298272,4.79806589842471,0.0,481.71347027683805,0.6210712790489197,False
0.06,0.001,0.1,100.0,-435.08599728816483,42.147670157384304,4.319717851382825,4.807100625615825,0.0,481.99815361663514,0.6408618092536926,False
0.06,0.002,0.05,75.0,-436.3740709660063,42.15453114349152,4.331951065351537,4.814253003380012,0.0,481.1626002897756,0.645231656730175,False
0.08,0.0005,0.05,100.0,-442.0416123592271,41.94439060746946,4.386979339732816,4.859947984531196,0.0,475.33647615638347,0.6951358690857887,False
0.06,0.0005,0.15,40.0,-442.84623582749555,42.35568788453926,4.331659998201043,4.852479076878218,0.0,473.1403180767127,0.6086631268262863,False
0.06,0.002,0.1,40.0,-443.1033125402296,42.296582816400345,4.3567068329880385,4.8539009013723495,0.0,473.0621944571344,0.6264456361532211,False
0.06,0.001,0.05,150.0,-444.15868276782055,42.19182253065927,4.393777898913299,4.859645958302246,0.0,477.0899718629464,0.6487905532121658,False
0.08,0.001,0.05,40.0,-445.75541598987286,42.00814762641191,4.404190285447458,4.881633935069839,0.0,471.35447276205014,0.6883379518985748,False
0.08,0.0005,0.05,75.0,-448.30995144132737,42.03092266284959,4.4222395582265905,4.896345468120488,0.0,469.5503486626403,0.6866088807582855,False
0.06,0.001,0.1,75.0,-448.9427392480341,42.35160868162737,4.398007160121814,4.887652794411708,0.0,468.75888132490945,0.6225126832723618,False
0.06,0.0005,0.1,150.0,-453.36170366395737,42.37132856426273,4.433023942099138,4.913220576987381,0.0,466.4420608910805,0.6244726702570915,False
0.08,0.0005,0.05,40.0,-457.8696162556662,42.15553896555532,4.475725680012241,4.951264010319834,0.0,461.2931038582028,0.674290731549263,False
0.06,0.0005,0.1,100.0,-466.4166419647994,42.572452570703284,4.499189047162355,4.987294718070303,0.0,454.311923909685,0.603664442896843,False
0.06,0.001,0.1,40.0,-470.54742331289685,42.649205810454006,4.5150050901844985,5.010454169507644,0.0,450.19800671245684,0.5963728576898575,False
0.06,0.001,0.05,100.0,-472.8326838677725,42.59888405206218,4.553715851604099,5.023124170010079,0.0,450.5967387656565,0.6108809635043144,False
0.06,0.0005,0.1,75.0,-473.68316889558565,42.677063073774946,4.535804179453672,5.028042361319878,0.0,448.1036975060524,0.594439722597599,False
0.06,0.002,0.05,40.0,-482.71132801349006,42.7568826873723,4.598451885187888,5.078219424854435,0.0,441.3744371621724,0.5953182131052017,False
0.06,0.0005,0.1,40.0,-484.84672922378604,42.828294980771126,4.5923030394660715,5.089998208474622,0.0,439.20400804910605,0.5814151465892792,False
0.06,0.001,0.05,75.0,-489.26673827123994,42.81298114030515,4.640816486285391,5.114381675842123,0.0,437.14452045715734,0.593031257390976,False
0.06,0.0005,0.05,150.0,-493.9219438103447,42.831350459416925,4.674634858478273,5.140045072765385,0.0,435.02946449415685,0.5956606641411781,False
0.06,0.0005,0.05,100.0,-509.7273424909216,43.04358102486002,4.751335132345948,5.225721837916886,0.0,422.4586115664124,0.5765421241521835,False
0.06,0.001,0.05,40.0,-514.9115777585101,43.12484744786094,4.771543534972612,5.253491638131122,0.0,418.10931320218515,0.5678765401244164,False
0.06,0.0005,0.05,75.0,-518.4251195504435,43.15331038522143,4.792828544907507,5.272254821682902,0.0,416.0444080621601,0.5672451034188271,False
0.06,0.0005,0.05,40.0,-531.6253037224835,43.31305546409675,4.8553830083218745,5.342056743018194,0.0,406.9048058795888,0.5551443696022034,False
